city,latitude,longitude,name,province
Louisville,38.137892,-85.681627,Taco Bell,KY
Towson,39.403864,-76.59874,Chick Fil-A,MD
Houston,29.736944,-95.517753,Chick Fil-A,TX
New Port Richey,28.221813,-82.734267,Taco Bell,FL
Lexington,34.014416,-81.154322,Taco Bell,SC
Memphis,35.030769,-90.024765,Taco Bell,TN
Fair Oaks,38.644489,-121.272724,Taco Bell,CA
Fair Oaks,38.644489,-121.272724,Taco Bell,CA
Abilene,32.451319,-99.780855,Taco Bell,TX
Lansing,42.74057,-84.610942,Taco Bell,MI
Dallas,32.662350000000004,-96.890538,Taco Bell,TX
Chantilly,38.886621,-77.44445,Taco Bell,VA
Henrico,37.529229,-77.358994,Taco Bell,VA
Lake Havasu City,34.475184,-114.344666,Taco Bell,AZ
Killeen,31.095156,-97.805963,Taco Bell,TX
Killeen,31.095156,-97.805963,Taco Bell,TX
Lihue,21.972648,-159.378066,Taco Bell,HI
Indianapolis,39.693524,-86.149333,Taco Bell,IN
Chesterton,41.617205,-87.044616,Taco Bell,IN
Puyallup,47.185741,-122.293958,Taco Bell,WA
Warrenton,38.819392,-91.141411,Taco Bell,MO
San Dimas,34.106839,-117.81915,Taco Bell,CA
Mount Ephraim,39.888198,-75.088329,Taco Bell,NJ
Mount Ephraim,39.888198,-75.088329,Taco Bell,NJ
Mount Ephraim,39.888198,-75.088329,Taco Bell,NJ
Johnstown,40.335515,-104.924456,Taco Bell,CO
Martinsville,36.696902,-79.87424,Taco Bell,VA
Ada,34.779223,-96.669591,Taco Bell,OK
Roseville,38.760063,-121.310523,Taco Bell,CA
Auburn,47.321122,-122.22367,Taco Bell,WA
Grand Rapids,43.05429,-85.580477,Taco Bell,MI
Saginaw,43.437241,-84.016027,Taco Bell,MI
Acworth,34.076137,-84.676287,Taco Bell,GA
Westbury,40.747139,-73.594456,Taco Bell,NY
Orlando,28.471563,-81.450955,Taco Bell,FL
Warner Robins,32.628151,-83.61341,Taco Bell,GA
Warner Robins,32.628151,-83.61341,Taco Bell,GA
Ferdinand,38.210512,-86.864543,Taco Bell,IN
Tallahassee,30.460075,-84.356611,Taco Bell,FL
Independence,39.043623,-94.415663,Taco Bell,MO
Woodbridge,38.646533,-77.337168,Taco Bell,VA
Woodbridge,38.646533,-77.337168,Taco Bell,VA
Pullman,46.738732,-117.171069,Taco Bell,WA
Johnson Creek,43.082097,-88.762685,Taco Bell,WI
Cedar Springs,43.220365,-85.563948,Taco Bell,MI
Evans,33.534703,-82.12697,Taco Bell,GA
Indianapolis,39.867174,-86.121708,Taco Bell,IN
Catonsville,39.284038,-76.750477,Taco Bell,MD
Cleburne,32.345524,-97.394348,Taco Bell,TX
Cleburne,32.345524,-97.394348,Taco Bell,TX
Cleburne,32.345524,-97.394348,Taco Bell,TX
Asheboro,35.687322,-79.823323,Taco Bell,NC
Alexandria,31.295835,-92.479428,Taco Bell,LA
Gas City,40.480863,-85.552586,Taco Bell,IN
Bluffton,40.74614,-85.170358,Taco Bell,IN
Bluffton,40.74614,-85.170358,Taco Bell,IN
Hialeah,25.933395,-80.294898,Subway,FL
Miami,25.874084,-80.170335,Subway,FL
Miami,25.80406,-80.189301,Subway,FL
Miami,25.747802,-80.331984,Subway,FL
Miami,25.811694,-80.355091,Subway,FL
Indianapolis,39.699512,-86.082572,Subway,IN
Indianapolis,39.653101,-86.139137,Subway,IN
Atlanta,33.805324,-84.367403,Subway,GA
Allendale,42.972375,-85.938672,Subway,MI
Battle Creek,42.29859,-85.210229,Subway,MI
Canton,42.270947,-83.491198,Subway,MI
Miami,25.772504,-80.233968,Burger King,FL
Hollywood,26.032459,-80.142921,Burger King,FL
Gainesville,29.666616,-82.324733,Burger King,FL
Kissimmee,28.29271,-81.365539,Burger King,FL
Kissimmee,28.344865,-81.36604,Burger King,FL
Miami,25.946643,-80.205796,Burger King,FL
North Miami Beach,25.944633,-80.12117,Burger King,FL
Fort Lauderdale,26.137758,-80.124733,Burger King,FL
Winnsboro,32.957748,-95.29271,Subway,TX
Pasadena,29.681262,-95.150041,Subway,TX
Paris,33.661885,-95.505586,Subway,TX
Snyder,32.702835,-100.919222,Subway,TX
Princeton,33.17503,-96.503191,Subway,TX
Weatherford,32.750332,-97.724647,Subway,TX
Abilene,32.432227,-99.756147,Subway,TX
Winslow,35.017229,-110.683072,Dairy Queen,AZ
Garden Grove,33.774132,-117.92019,Dairy Queen,CA
Phoenix,33.602194,-112.03647,Dairy Queen,AZ
Phoenix,33.602194,-112.03647,Dairy Queen,AZ
Yuma,32.663295,-114.444157,Dairy Queen,AZ
Terryville,41.679717,-73.019311,Subway,CT
Niantic,41.323079,-72.194393,Subway,CT
Manchester,41.766827,-72.570593,Subway,CT
Hamden,41.372832,-72.916912,Subway,CT
Hartford,41.790279,-72.660763,Subway,CT
Farmington,41.745027,-72.861334,Subway,CT
Glastonbury,41.713517,-72.60557,Subway,CT
Melrose Park,41.907023,-87.896725,Subway,IL
Riverside,41.84472,-87.813395,Subway,IL
Niles,42.025157,-87.801356,Subway,IL
Chesterfield,38.667425,-90.60092,Subway,MO
Hollister,36.606849,-93.233622,Subway,MO
Monett,36.913344,-93.914957,Subway,MO
Branson,36.63967,-93.259995,Subway,MO
Rolla,37.938161,-91.777348,Subway,MO
New Paltz,41.743814,-74.072672,Burger King,NY
Mount Kisco,41.215869,-73.719627,Burger King,NY
New City,41.141787,-73.990441,Burger King,NY
Merrick,40.654022,-73.558266,Burger King,NY
Merrick,40.654022,-73.558266,Burger King,NY
Long Beach,40.58838,-73.663894,Burger King,NY
Liverpool,43.185498,-76.234803,Burger King,NY
Liberty,41.78515,-74.729017,Burger King,NY
Jericho,40.784274,-73.533208,Burger King,NY
Ithaca,42.436049,-76.463555,Burger King,NY
Cave Creek,33.798642,-111.976421,Subway,AZ
Tucson,32.306803,-110.845362,Subway,AZ
Glendale,33.538574,-112.183513,Subway,AZ
Phoenix,33.870849,-112.144688,Subway,AZ
San Manuel,32.602889,-110.631785,Subway,AZ
Gilbert,33.304919,-111.743948,Subway,AZ
Gilbert,33.304919,-111.743948,Subway,AZ
Peoria,33.667951,-112.279887,Subway,AZ
Glendale,33.653132,-112.168263,Subway,AZ
Columbia,34.094411,-80.924683,Subway,SC
Aiken,33.513196,-81.733406,Subway,SC
Greenville,34.83808,-82.278041,Subway,SC
Oviedo,28.655664,-81.209596,Subway,FL
Ocala,29.168712,-82.053666,Subway,FL
Wichita,37.631227,-97.316584,Subway,KS
Ulysses,37.576528,-101.36475,Subway,KS
Pratt,37.645865,-98.724356,Subway,KS
Olathe,38.912221,-94.768154,Subway,KS
Neodesha,37.417526,-95.682632,Subway,KS
Tallahassee,30.500989,-84.329235,Subway,FL
Crawfordville,30.175321,-84.375041,Subway,FL
Palatka,29.647211,-81.629787,Subway,FL
Tallahassee,30.42942,-84.240759,Subway,FL
Tallahassee,30.483326,-84.236392,Subway,FL
Whiteland,39.55156,-86.044498,Arbys,IN
Ruston,32.550723,-92.610384,Arbys,LA
Andover,37.678789,-97.134054,Arbys,KS
Cloquet,46.712184,-92.460117,Arbys,MN
Columbus,39.981207,-82.822382,Arbys,OH
Holland,41.611694,-83.701789,Arbys,OH
Verona,40.484691,-79.819177,Arbys,PA
Goose Creek,33.036137,-80.064236,Arbys,SC
Westerville,40.147121,-82.922973,Arbys,OH
Morehead City,34.738703,-76.806957,Arbys,NC
Harrisburg,40.279585,-76.812669,Arbys,PA
Harrisburg,40.279585,-76.812669,Arbys,PA
Wooster,40.803141,-81.934837,Arbys,OH
Saint Paul,44.948201,-93.092676,Arbys,MN
Erie,42.089303,-80.135565,Arbys,PA
Walla Walla,46.075014,-118.311063,Burger King,WA
Tacoma,47.189191,-122.460926,Burger King,WA
Snohomish,47.930048,-122.100946,Burger King,WA
Seattle,47.469606,-122.338919,Burger King,WA
Seattle,47.585305,-122.303438,Burger King,WA
Longview,46.147527,-122.962214,Burger King,WA
Moses Lake,47.102742,-119.249674,Burger King,WA
Lacey,46.996547,-122.822565,Burger King,WA
Ephrata,47.307533,-119.561141,Burger King,WA
Ephrata,47.307533,-119.561141,Burger King,WA
Chehalis,46.605372,-122.904392,Burger King,WA
Houston,29.773526,-95.307955,Burger King,TX
Houston,29.736929,-95.532705000000007,Burger King,TX
Houston,29.699264,-95.517227,Burger King,TX
Houston,29.699264,-95.517227,Burger King,TX
Houston,29.688837,-95.644394,Burger King,TX
Mabank,32.330925,-96.112072,Burger King,TX
Ennis,32.329153,-96.624465,Burger King,TX
El Paso,31.754262,-106.344422,Burger King,TX
El Paso,31.785568,-106.413835,Burger King,TX
El Paso,31.904294,-106.422444,Burger King,TX
Dallas,32.658567,-96.890792,Burger King,TX
Dallas,32.83151,-96.839707,Burger King,TX
Dallas,32.909672,-96.857522,Burger King,TX
Brownsville,25.921239,-97.473976,Burger King,TX
Cedar Park,30.517742,-97.828697,Burger King,TX
Carrollton,33.012773,-96.887404,Burger King,TX
Bonham,33.552932,-96.209495,Burger King,TX
Ennis,32.333552,-96.616592,Taco Bell,TX
Ennis,32.333552,-96.616592,Taco Bell,TX
Ennis,32.333552,-96.616592,Taco Bell,TX
El Paso,31.680665,-106.313785,Taco Bell,TX
El Paso,31.872382,-106.426598,Taco Bell,TX
El Paso,31.829729,-106.527944,Taco Bell,TX
Dumas,35.850968,-101.973341,Taco Bell,TX
Dallas,32.746076,-96.683491,Taco Bell,TX
Dallas,32.863738,-96.895962,Taco Bell,TX
Del Rio,29.380648,-100.904813,Taco Bell,TX
Dallas,32.91046,-96.735539,Taco Bell,TX
Corpus Christi,27.707568,-97.388725,Taco Bell,TX
Corpus Christi,27.666015,-97.283857,Taco Bell,TX
Canton,32.576285,-95.855334,Taco Bell,TX
Beaumont,30.127462,-94.15964,Taco Bell,TX
Austin,30.348699,-97.735013,Taco Bell,TX
Boise,43.590266,-116.286593,Burger King,ID
Des Moines,41.585872,-93.625377,Burger King,IA
Kapolei,21.33777,-158.078537,Burger King,HI
Pocatello,42.914956,-112.466129,Burger King,ID
Idaho Falls,43.482138,-111.987244,Burger King,ID
Mason City,43.148534,-93.235558,Burger King,IA
Hanford,36.328359,-119.65648,Arbys,CA
Jasper,34.465158,-84.450791,Burger King,GA
Waycross,31.206326,-82.336911,Burger King,GA
Dacula,34.070523,-83.914291,Arbys,GA
Marietta,33.946693,-84.622752,Arbys,GA
Fort Lauderdale,26.20309,-80.156324,Arbys,FL
Largo,27.893232,-82.72989,Arbys,FL
Port Richey,28.309353,-82.699408,Arbys,FL
Sebring,27.4684,-81.43803,Arbys,FL
Plant City,27.988519,-82.123059,Arbys,FL
Tampa,27.996739,-82.390059,Arbys,FL
Tampa,28.069531,-82.432806,Arbys,FL
Tampa,28.069531,-82.432806,Arbys,FL
Plant City,28.034914,-82.105721,Arbys,FL
Miami,25.925262,-80.170428,Arbys,FL
Miami,25.7002,-80.380116,Arbys,FL
West Palm Beach,26.649148,-80.112916,Arbys,FL
Jonesborough,36.297597,-82.475145,Subway,TN
Alamogordo,32.899849,-105.948848,Subway,NM
Albuquerque,35.073095,-106.533041,Subway,NM
Rome,34.253471,-85.163758,Burger King,GA
Quitman,30.785419,-83.57171,Burger King,GA
Marietta,33.980527,-84.558209,Burger King,GA
Macon,32.856981,-83.617427,Burger King,GA
Metter,32.375487,-82.064617,Burger King,GA
Perry,32.470969,-83.743028,Burger King,GA
Tampa,27.945225,-82.34059,Burger King,FL
Fort Pierce,27.438279,-80.348961,Burger King,FL
Orlando,28.606635,-81.394575,Burger King,FL
Pompano Beach,26.239939,-80.252497,Burger King,FL
Miami,25.759621,-80.367717,Burger King,FL
Jacksonville,30.430426,-81.660894,Burger King,FL
Kissimmee,28.146557,-81.447636,Burger King,FL
Hollywood,26.023175,-80.264633,Burger King,FL
Hollywood,26.023175,-80.264633,Burger King,FL
Tampa,28.05406,-82.450714,Burger King,FL
Rockford,42.241612,-88.976863,Arbys,IL
Niles,42.040539,-87.801283,Arbys,IL
Niles,42.040539,-87.801283,Arbys,IL
Minooka,41.460683,-88.272479,Arbys,IL
Moline,41.467888,-90.506268,Arbys,IL
Litchfield,39.176742,-89.675725,Arbys,IL
Litchfield,39.176742,-89.675725,Arbys,IL
Grayslake,42.339357,-88.000874,Arbys,IL
Godfrey,38.946371,-90.190288,Arbys,IL
Dwight,41.112431,-88.414538,Arbys,IL
Decatur,39.901745,-88.95457,Arbys,IL
Danville,40.174635,-87.630925,Arbys,IL
Winamac,41.060807,-86.603056,Arbys,IN
Winchester,40.172474,-84.964967,Arbys,IN
Warsaw,41.234134,-85.807519,Arbys,IN
Vincennes,38.65964,-87.508875,Arbys,IN
Noblesville,40.043401,-85.995922,Arbys,IN
New Albany,38.316862,-85.803628,Arbys,IN
New Albany,38.339995,-85.816009,Arbys,IN
New Albany,38.339995,-85.816009,Arbys,IN
Monticello,40.75538,-86.764676,Arbys,IN
Logansport,40.751321,-86.374889,Arbys,IN
Marion,40.569524,-85.676413,Arbys,IN
Marion,40.543079,-85.674315000000007,Arbys,IN
Madison,38.771439,-85.414048,Arbys,IN
Lawrenceburg,39.085715,-84.879761,Arbys,IN
Lafayette,40.394804,-86.855048,Arbys,IN
Kokomo,40.505337,-86.112046,Arbys,IN
Kokomo,40.505337,-86.112046,Arbys,IN
Kokomo,40.431573,-86.126569,Arbys,IN
Jasper,38.424282,-86.938409,Arbys,IN
Indianapolis,39.695671,-86.081916,Arbys,IN
Indianapolis,39.829132,-86.042981,Arbys,IN
Indianapolis,39.636001,-86.123737,Arbys,IN
Wheatland,42.048001,-104.964156,Arbys,WY
Sheridan,44.778887,-106.941995,Arbys,WY
Rock Springs,41.57501,-109.250518,Arbys,WY
Columbia,38.963767,-92.289441,Mcdonalds,MO
Houston,37.312575,-91.96038,Mcdonalds,MO
Hannibal,39.721645,-91.391994,Mcdonalds,MO
Harrisonville,38.663059,-94.366208,Mcdonalds,MO
Florissant,38.812397,-90.349045,Mcdonalds,MO
Grandview,38.899145,-94.532759,Mcdonalds,MO
Kansas City,39.207477,-94.547975,Mcdonalds,MO
De Soto,38.14201,-90.57624,Mcdonalds,MO
Columbia,38.959957,-92.371307,Mcdonalds,MO
Chesterfield,38.64361,-90.566835,Mcdonalds,MO
Butler,38.257002,-94.349764,Mcdonalds,MO
Butler,38.257002,-94.349764,Mcdonalds,MO
Arnold,38.405791,-90.376785,Mcdonalds,MO
Blue Springs,39.032359,-94.305142,Mcdonalds,MO
Wyoming,45.336744,-93.008866,Mcdonalds,MN
Wyoming,45.336744,-93.008866,Mcdonalds,MN
Belton,38.813428,-94.507282,Mcdonalds,MO
Ashland,38.77437,-92.254355,Mcdonalds,MO
Ashland,38.77437,-92.254355,Mcdonalds,MO
Willmar,45.117295,-95.042617,Mcdonalds,MN
Saint Paul,44.907849,-93.081583,Mcdonalds,MN
Wayzata,44.970637,-93.495073,Mcdonalds,MN
Duluth,46.739483,-92.166527,Mcdonalds,MN
Waseca,44.093175,-93.507109,Mcdonalds,MN
Waconia,44.838715,-93.800805,Mcdonalds,MN
Two Harbors,47.025601,-91.68191,Mcdonalds,MN
Wadena,46.442379,-95.13635,Mcdonalds,MN
Saint Paul,44.955483,-93.110248,Mcdonalds,MN
Mansfield,40.773029,-82.481497,Subway,OH
Elyria,41.362957,-82.101028,Subway,OH
Parkville,39.372186,-76.544235,Subway,MD
Fargo,46.905119,-96.801188,Subway,ND
Valley City,46.920859,-98.018122,Subway,ND
Wahpeton,46.263898,-96.601288,Subway,ND
Van Nuys,34.187062,-118.466683,Subway,CA
Van Nuys,34.209646,-118.497715,Subway,CA
Sun Valley,34.228381,-118.366249,Subway,CA
Rosemead,34.075067,-118.072855,Subway,CA
Indianapolis,39.778795,-86.292202,Arbys,IN
Indianapolis,39.743892,-86.278602,Arbys,IN
Fort Wayne,41.096316,-85.154096,Arbys,IN
Fort Wayne,41.096316,-85.154096,Arbys,IN
Huntington,40.899935,-85.506514,Arbys,IN
Indianapolis,39.926617,-86.15644,Arbys,IN
Greencastle,39.64671,-86.837237,Arbys,IN
Fort Wayne,41.07529,-85.146929,Arbys,IN
Fort Wayne,41.07529,-85.146929,Arbys,IN
Fort Wayne,41.030926,-85.259507,Arbys,IN
Fort Wayne,41.020676,-85.168742,Arbys,IN
Fort Wayne,41.133144,-85.136897,Arbys,IN
Fishers,39.977657,-86.003033,Arbys,IN
Columbus,39.200748,-85.962185,Arbys,IN
Anderson,40.061537,-85.652108,Arbys,IN
Auburn,41.36617,-85.078917,Arbys,IN
Avon,39.763513,-86.383805,Arbys,IN
Springfield,39.7628,-89.607772,Arbys,IL
Washington,40.692523,-89.48303,Arbys,IL
Urbana,40.117805,-88.2048,Arbys,IL
Springfield,39.763168,-89.707186,Arbys,IL
Springfield,39.799681,-89.68609,Arbys,IL
Albany,42.681358,-73.73074,Subway,NY
Hemet,33.74778,-116.871389,Subway,CA
Lafayette,37.896228,-122.1034,Subway,CA
Moraga,37.860272,-122.125475,Subway,CA
Solana Beach,32.992226,-117.270343,Subway,CA
Roseville,38.744203,-121.265978,Subway,CA
Lancaster,34.675128,-118.114345,Subway,CA
Merced,37.321317,-120.468713,Subway,CA
Lancaster,34.695787,-118.171716,Subway,CA
La Habra,33.931872,-117.93304,Subway,CA
Hacienda Heights,34.010598,-117.963551,Subway,CA
La Habra,33.939489,-117.942149,Subway,CA
La Crescenta,34.233223,-118.254552,Subway,CA
Salem,44.879383,-123.028601,Subway,OR
Denver,39.667042,-105.150579,Subway,CO
Manitou Springs,38.856714,-104.898885,Subway,CO
Yorktown,37.121834,-76.457525,Subway,VA
Hillsdale,41.930959,-84.641427,Subway,MI
Mount Pleasant,43.611471,-84.741274,Subway,MI
Midland,43.641274,-84.249381,Subway,MI
Newaygo,43.405221,-85.798853,Subway,MI
Melvindale,42.281607,-83.187847,Subway,MI
Wixom,42.544057,-83.537226,Subway,MI
Jackson,42.267949,-84.403886,Subway,MI
Evans,40.383037,-104.715055,Subway,CO
Logan,37.848136,-82.000102,Taco Bell,WV
Rochester,42.638053,-83.131112,Taco Bell,MI
Redford,42.37105,-83.303073,Taco Bell,MI
Wadsworth,41.049465,-81.72825,Taco Bell,OH
San Jose,37.369631,-121.915647,Subway,CA
San Diego,32.951205,-117.107693,Subway,CA
Myrtle Beach,33.626315,-78.966956,Mcdonalds,SC
North Myrtle Beach,33.797642,-78.742227,Mcdonalds,SC
Greer,34.948917,-82.234116,Mcdonalds,SC
Spartanburg,35.022674,-81.894908,Mcdonalds,SC
Spartanburg,34.921095,-81.886344,Mcdonalds,SC
Saint George,33.194955,-80.601662,Mcdonalds,SC
North Augusta,33.521008,-81.955464,Mcdonalds,SC
Charleston,32.963466,-80.043024,Mcdonalds,SC
Orangeburg,33.555368,-80.825857,Mcdonalds,SC
Lexington,33.986973,-81.243579,Mcdonalds,SC
Lexington,33.97353,-81.154931,Mcdonalds,SC
Lugoff,34.22599,-80.679112,Mcdonalds,SC
Johnsonville,33.809554,-79.442454,Mcdonalds,SC
Greer,34.915383,-82.237359,Mcdonalds,SC
Troy,42.535175,-83.106141,Sonic,MI
Austin,30.236888,-97.721834,Burger King,TX
Lynchburg,37.304998,-79.285456,Burger King,VA
Union Grove,42.681046,-88.053882,Burger King,WI
Wisconsin Dells,43.62319,-89.79383,Burger King,WI
King George,38.340674,-77.073788,Burger King,VA
Westfield,43.888614,-89.485022,Burger King,WI
Waunakee,43.192028,-89.461891,Burger King,WI
Oconto Falls,44.882759,-88.144544,Burger King,WI
Rhinelander,45.633351,-89.408019,Burger King,WI
Milton,42.76909,-88.937686,Burger King,WI
Reedsburg,43.532467,-89.981502,Burger King,WI
New London,44.402053,-88.743441,Burger King,WI
Menasha,44.230574,-88.425395,Burger King,WI
Madison,43.101665,-89.34748,Burger King,WI
Madison,43.101665,-89.34748,Burger King,WI
Knoxville,36.000345,-83.776813,Burger King,TN
Sidney,40.287876,-84.18001,Taco Bell,OH
Sidney,40.287876,-84.18001,Taco Bell,OH
Glendale,33.511147,-112.185776,Burger King,AZ
Wilmington,39.746968,-75.574196,Taco Bell,DE
Peoria,33.679688,-112.278641,Burger King,AZ
South Gate,33.943924,-118.207039,Subway,CA
Phoenix,33.712433,-112.106651,Burger King,AZ
Tempe,33.363197,-111.929138,Burger King,AZ
Avondale,33.435005,-112.305725,Burger King,AZ
Avondale,33.435005,-112.305725,Burger King,AZ
Norwich,42.551292,-75.526063,Arbys,NY
Whitney Point,42.336496,-75.973877,Arbys,NY
Roy,41.164431,-112.025566,Arbys,UT
Roy,41.164431,-112.025566,Arbys,UT
Loves Park,42.338469,-89.018364,Subway,IL
Georgetown,38.209946,-84.559752,Subway,KY
Frankfort,38.201604,-84.832432,Subway,KY
Elizabethtown,37.706316,-85.844084,Subway,KY
Elizabethtown,37.675296,-85.902731,Subway,KY
Palmyra,38.406634,-86.108283,Subway,IN
Whiting,41.686841,-87.506784,Subway,IN
Brownsburg,39.854857,-86.393348,Subway,IN
Linton,39.035419,-87.163202,Subway,IN
Bloomington,39.160128,-86.5532,Subway,IN
Brazil,39.526025,-87.115038,Subway,IN
Warren,40.722261,-85.437314,Subway,IN
Fort Wayne,41.177339,-85.132197,Subway,IN
Fort Wayne,41.149584,-85.063694,Subway,IN
Kendallville,41.451595,-85.24731,Subway,IN
Plainfield,39.712064,-86.371583,Subway,IN
Kouts,41.3172,-87.025862,Subway,IN
Warsaw,41.238832,-85.852807,Subway,IN
Corydon,38.231329,-86.134105,Subway,IN
Martinsville,39.411042,-86.423384,Subway,IN
Chandler,33.30636,-111.88739700000001,Mcdonalds,AZ
Chandler,33.335611,-111.875062,Mcdonalds,AZ
Chandler,33.292273,-111.821769,Mcdonalds,AZ
Searcy,35.250402,-91.692595,Mcdonalds,AR
Searcy,35.250402,-91.692595,Mcdonalds,AR
Sheridan,34.292163,-92.398934,Mcdonalds,AR
Ozark,35.511333,-93.820867,Mcdonalds,AR
North Little Rock,34.820284,-92.234863,Mcdonalds,AR
Mena,34.586305,-94.224298,Mcdonalds,AR
Little Rock,34.766286,-92.387697,Mcdonalds,AR
Jacksonville,34.884885,-92.106681,Mcdonalds,AR
Jonesboro,35.821209,-90.685045,Mcdonalds,AR
Jonesboro,35.821209,-90.685045,Mcdonalds,AR
Hot Springs National Park,34.504005,-93.047227,Mcdonalds,AR
Hot Springs National Park,34.502954,-93.126241,Mcdonalds,AR
Fort Smith,35.296049,-94.387805,Mcdonalds,AR
Fort Smith,35.338205,-94.422687,Mcdonalds,AR
Grand Forks,47.932974,-97.082449,Burger King,ND
Saint Paul,44.956181,-93.113944,Burger King,MN
Grand Forks,47.889384,-97.073515,Burger King,ND
Saint Paul,45.017682,-92.984756,Burger King,MN
Duluth,46.804779,-92.068736,Burger King,MN
Minneapolis,45.181638,-93.319001,Burger King,MN
Saint Paul,44.89641,-93.08006,Burger King,MN
Saint Paul,44.89641,-93.08006,Burger King,MN
Lake City,44.458133,-92.279642,Burger King,MN
Lake City,44.458133,-92.279642,Burger King,MN
New Milford,40.932257,-74.025616,Burger King,NJ
New Milford,40.932257,-74.025616,Burger King,NJ
East Orange,40.762234,-74.225783,Burger King,NJ
Bound Brook,40.568219,-74.560327,Burger King,NJ
Sicklerville,39.736289,-75.00403,Burger King,NJ
Saddle Brook,40.897135,-74.098173,Burger King,NJ
Glassboro,39.711928,-75.110984,Burger King,NJ
Newark,40.778788,-74.176376,Burger King,NJ
Bergenfield,40.935779,-73.994958,Burger King,NJ
Bergenfield,40.935779,-73.994958,Burger King,NJ
Kearny,40.76027,-74.16027,Burger King,NJ
Pemberton,39.968484,-74.684743,Burger King,NJ
Raleigh,35.793537,-78.685647,Burger King,NC
Chapel Hill,35.936431,-79.039646,Burger King,NC
Raleigh,35.767375,-78.577141,Burger King,NC
Durham,35.966313,-78.961052,Burger King,NC
Gastonia,35.258163,-81.118964,Burger King,NC
Charlotte,35.224498,-80.84104,Burger King,NC
Roxboro,36.393545,-78.987733,Burger King,NC
Roxboro,36.393545,-78.987733,Burger King,NC
Kinston,35.270371,-77.609041,Burger King,NC
Greenville,35.608168,-77.394983,Burger King,NC
Garner,35.684426,-78.604506,Burger King,NC
Elizabeth City,36.29255,-76.246254,Burger King,NC
Roanoke Rapids,36.43392,-77.637523,Burger King,NC
Thomasville,35.918372,-80.057533,Burger King,NC
Tarboro,35.901494,-77.561319,Burger King,NC
Troy,40.044283,-84.213194,Arbys,OH
Syracuse,43.072836,-76.123167,Mcdonalds,NY
Windsor,41.870953,-72.660303,Subway,CT
New Haven,41.297848,-72.926922,Subway,CT
Prospect,41.510742,-72.983077,Subway,CT
Shelton,41.317359,-73.093551,Subway,CT
Bridgeport,41.222667,-73.218059,Subway,CT
Durham,41.484822,-72.681752,Subway,CT
Porterville,36.066242,-119.027457,Taco Bell,CA
Wisconsin Dells,43.627367,-89.773432,Subway,WI
Two Rivers,44.145747,-87.568211,Subway,WI
Ithaca,42.427536,-76.514032,Subway,NY
Hollis,40.719967,-73.7619,Subway,NY
Horseheads,42.176045,-76.836245,Subway,NY
Fulton,43.309285,-76.399598,Subway,NY
East Northport,40.867109,-73.321775,Subway,NY
East Syracuse,43.058833,-76.063904,Subway,NY
Sparks,39.575764,-119.739302,Taco Bell,NV
Zion,42.459821,-87.824702,Taco Bell,IL
Chico,39.727527,-121.806591,Taco Bell,CA
Escondido,33.137366,-117.052738,Taco Bell,CA
Richland Center,43.31852,-90.361043,Taco Bell,WI
Pasadena,34.146266,-118.11008,Taco Bell,CA
Bushnell,28.668327,-82.136985,Taco Bell,FL
West Berlin,39.805683,-74.93201,Taco Bell,NJ
Gladstone,45.377486,-122.603047,Taco Bell,OR
Bristol,41.697694,-72.903949,Subway,CT
Richmond,37.562465,-77.470487,Subway,VA
Upper Marlboro,38.759753,-76.808197,Subway,MD
Upper Marlboro,38.902002,-76.837682,Subway,MD
Columbia,39.171137,-76.864313,Subway,MD
Owings Mills,39.406774,-76.815798,Subway,MD
Westover,38.124444,-75.689687,Subway,MD
Nottingham,39.372607,-76.473885,Subway,MD
Hanover,39.1549,-76.715137,Subway,MD
Burlington,39.298222,-102.278255,Arbys,CO
Milroy,40.702948,-77.591804,Arbys,PA
Spirit Lake,43.40681,-95.126119,Arbys,IA
